Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Category
45050755,2019-11-30T22:50:11.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,146-09 NORTH CONDUIT AVENUE,NORTH CONDUIT AVENUE,146 STREET,147 STREET,146 STREET,147 STREET,,JAMAICA,NORTH CONDUIT AVENUE,,In Progress,,,,12 QUEENS,4121130007,QUEENS,1041708,182376,PHONE,Unspecified,QUEENS,,,,,,,,40.66707027824533,-73.79288259,"{'longitude': '-73.79288259020396', 'latitude': '40.66707027824533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054291,2019-11-30T22:50:03.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11236,8922 AVENUE N,AVENUE N,EAST   89 STREET,REMSEN AVENUE,EAST   89 STREET,REMSEN AVENUE,,BROOKLYN,AVENUE N,,In Progress,,,,18 BROOKLYN,3080860043,BROOKLYN,1012732,169438,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63169893,-73.89738614,"{'longitude': '-73.89738613776736', 'latitude': '40.6316989327537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054290,2019-11-30T22:48:28.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10467,738 EAST  218 STREET,EAST  218 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,,BRONX,EAST  218 STREET,,In Progress,,,,12 BRONX,2046650078,BRONX,1022413,260821,MOBILE,Unspecified,BRONX,,,,,,,,40.882485025883476,-73.86198914,"{'longitude': '-73.8619891421243', 'latitude': '40.882485025883476', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052335,2019-11-30T22:47:15.000,2019-12-01T01:11:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11369,105-14 ASTORIA BOULEVARD,ASTORIA BOULEVARD,31 AVENUE,106 STREET,31 AVENUE,106 STREET,,EAST ELMHURST,ASTORIA BOULEVARD,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T06:11:35.000,03 QUEENS,4016920003,QUEENS,1021927,216586,PHONE,Unspecified,QUEENS,,,,,,,,40.76107471535037,-73.86399506,"{'longitude': '-73.8639950574792', 'latitude': '40.76107471535037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051497,2019-11-30T22:42:15.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11374,64-07 BOOTH STREET,BOOTH STREET,63 DRIVE,64 ROAD,63 DRIVE,64 ROAD,,REGO PARK,BOOTH STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T04:39:16.000,06 QUEENS,4030830093,QUEENS,1022636,204547,ONLINE,Unspecified,QUEENS,,,,,,,,40.72802766426359,-73.86150445,"{'longitude': '-73.86150445062329', 'latitude': '40.72802766426359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052231,2019-11-30T22:32:17.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11420,130-43 117 STREET,117 STREET,SUTTER AVENUE,133 AVENUE,SUTTER AVENUE,133 AVENUE,,SOUTH OZONE PARK,117 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:34:50.000,10 QUEENS,4117240014,QUEENS,1033711,184959,PHONE,Unspecified,QUEENS,,,,,,,,40.67420830822481,-73.82169014,"{'longitude': '-73.821690136371', 'latitude': '40.67420830822481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050849,2019-11-30T22:31:57.000,2019-11-30T23:05:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1144 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T04:05:32.000,09 BRONX,2037560028,BRONX,1021946,241348,MOBILE,Unspecified,BRONX,,,,,,,,40.82903952998689,-73.86378748,"{'longitude': '-73.8637874799516', 'latitude': '40.82903952998689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053514,2019-11-30T22:23:49.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,10472,1334 METCALF AVENUE,METCALF AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,,BRONX,METCALF AVENUE,,In Progress,,,,09 BRONX,2038700019,BRONX,1019292,242754,PHONE,Unspecified,BRONX,,,,,,,,40.83290952100698,-73.87337021,"{'longitude': '-73.87337021163667', 'latitude': '40.83290952100698', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051320,2019-11-30T22:23:19.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,140 MORTON PLACE,MORTON PLACE,HARRISON AVENUE,UNIVERSITY AVENUE,HARRISON AVENUE,UNIVERSITY AVENUE,,BRONX,MORTON PLACE,,In Progress,,,,05 BRONX,2028680080,BRONX,1008011,249231,PHONE,Unspecified,BRONX,,,,,,,,40.85072454130554,-73.9141129,"{'longitude': '-73.91411290158658', 'latitude': '40.85072454130554', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049779,2019-11-30T22:23:15.000,2019-11-30T22:39:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,150-16 109 AVENUE,109 AVENUE,SUTPHIN BOULEVARD,153 STREET,SUTPHIN BOULEVARD,153 STREET,,JAMAICA,109 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T03:39:18.000,12 QUEENS,4121400012,QUEENS,1040296,191334,PHONE,Unspecified,QUEENS,,,,,,,,40.69166694392555,-73.79789787,"{'longitude': '-73.79789787275732', 'latitude': '40.69166694392555', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052100,2019-11-30T22:20:40.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11432,87-10 MIDLAND PARKWAY,MIDLAND PARKWAY,WEXFORD TERRACE,HILLSIDE AVENUE,WEXFORD TERRACE,HILLSIDE AVENUE,,JAMAICA,MIDLAND PARKWAY,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:29:28.000,08 QUEENS,4099370037,QUEENS,1044486,199410,MOBILE,Unspecified,QUEENS,,,,,,,,40.713806075055786,-73.78271654,"{'longitude': '-73.78271653706064', 'latitude': '40.713806075055786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053632,2019-11-30T22:19:52.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,10466,846 EAST  223 STREET,EAST  223 STREET,BARNES AVENUE,BRONXWOOD AVENUE,BARNES AVENUE,BRONXWOOD AVENUE,,BRONX,EAST  223 STREET,,In Progress,,,,12 BRONX,2048470059,BRONX,1023791,261752,PHONE,Unspecified,BRONX,,,,,,,,40.885034260109734,-73.85700032,"{'longitude': '-73.85700032094358', 'latitude': '40.885034260109734', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049215,2019-11-30T22:18:51.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11432,87-30 169 STREET,169 STREET,HIGHLAND AVENUE,HOMELAWN STREET,HIGHLAND AVENUE,HOMELAWN STREET,,JAMAICA,169 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:35:56.000,08 QUEENS,4098410044,QUEENS,1041502,198572,MOBILE,Unspecified,QUEENS,,,,,,,,40.71152578390096,-73.79348752,"{'longitude': '-73.79348751544', 'latitude': '40.71152578390096', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052146,2019-11-30T22:18:10.000,2019-11-30T22:33:51.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,581 LOGAN STREET,LOGAN STREET,SUTTER AVENUE,BLAKE AVENUE,SUTTER AVENUE,BLAKE AVENUE,,BROOKLYN,LOGAN STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T03:33:53.000,05 BROOKLYN,3042630017,BROOKLYN,1018812,184005,PHONE,Unspecified,BROOKLYN,,,,,,,,40.671660500654816,-73.87540673,"{'longitude': '-73.87540672628775', 'latitude': '40.671660500654816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052312,2019-11-30T22:15:00.000,2019-12-01T01:11:10.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,35-38 JUNCTION BOULEVARD,JUNCTION BOULEVARD,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,,CORONA,JUNCTION BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:11:15.000,03 QUEENS,4014697501,QUEENS,1019814,213646,MOBILE,Unspecified,QUEENS,,,,,,,,40.75301392618723,-73.87163802,"{'longitude': '-73.87163802142506', 'latitude': '40.75301392618723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049841,2019-11-30T22:14:34.000,2019-11-30T22:25:00.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,856 BELMONT AVENUE,BELMONT AVENUE,MONTAUK AVENUE,MILFORD STREET,MONTAUK AVENUE,MILFORD STREET,,BROOKLYN,BELMONT AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T03:25:01.000,05 BROOKLYN,3040400013,BROOKLYN,1018208,184588,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.673263040748786,-73.87758116,"{'longitude': '-73.87758115848729', 'latitude': '40.673263040748786', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052761,2019-11-30T22:13:23.000,2019-11-30T22:43:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,94 LINWOOD STREET,LINWOOD STREET,JAMAICA AVENUE,RIDGEWOOD AVENUE,JAMAICA AVENUE,RIDGEWOOD AVENUE,,BROOKLYN,LINWOOD STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2019-12-01T03:43:06.000,05 BROOKLYN,3039090019,BROOKLYN,1016237,188358,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68361816980928,-73.88466873,"{'longitude': '-73.88466872576502', 'latitude': '40.68361816980928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054410,2019-11-30T22:13:00.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10471,215 LAKEVIEW PLACE,LAKEVIEW PLACE,HENRY HUDSON PARKWAY NB EN BDWY,POST ROAD,HENRY HUDSON PARKWAY NB EN BDWY,POST ROAD,,BRONX,LAKEVIEW PLACE,,In Progress,,,,08 BRONX,2058353043,BRONX,1012515,266659,MOBILE,Unspecified,BRONX,,,,,,,,40.898545731996045,-73.89775912,"{'longitude': '-73.89775911871148', 'latitude': '40.898545731996045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049081,2019-11-30T22:12:12.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10471,216 LAKEVIEW PLACE,LAKEVIEW PLACE,HENRY HUDSON PARKWAY NB EN BDWY,POST ROAD,HENRY HUDSON PARKWAY NB EN BDWY,POST ROAD,,BRONX,LAKEVIEW PLACE,,In Progress,,,,08 BRONX,2058343028,BRONX,1012497,266651,MOBILE,Unspecified,BRONX,,,,,,,,40.89852383221595,-73.89782426,"{'longitude': '-73.89782426246681', 'latitude': '40.89852383221595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052983,2019-11-30T22:12:01.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10466,4000 EDSON AVENUE,EDSON AVENUE,STRANG AVENUE,EDENWALD AVENUE,STRANG AVENUE,EDENWALD AVENUE,,BRONX,EDSON AVENUE,,In Progress,,,,12 BRONX,2049810099,BRONX,1027480,263706,PHONE,Unspecified,BRONX,,,,,,,,40.890380067093076,-73.8436465,"{'longitude': '-73.84364649868266', 'latitude': '40.890380067093076', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052277,2019-11-30T22:10:13.000,2019-11-30T23:16:36.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,174 CRYSTAL STREET,CRYSTAL STREET,PITKIN AVENUE,BELMONT AVENUE,PITKIN AVENUE,BELMONT AVENUE,,BROOKLYN,CRYSTAL STREET,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T04:16:38.000,05 BROOKLYN,3042290031,BROOKLYN,1019143,185017,PHONE,Unspecified,BROOKLYN,,,,,,,,40.674436912197905,-73.87420826,"{'longitude': '-73.87420826025483', 'latitude': '40.674436912197905', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050560,2019-11-30T22:09:59.000,2019-11-30T23:25:28.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,10467,3150 ROCHAMBEAU AVENUE,ROCHAMBEAU AVENUE,BEND,EAST  206 STREET,BEND,EAST  206 STREET,,BRONX,ROCHAMBEAU AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T04:25:30.000,07 BRONX,2033350060,BRONX,1017336,257918,PHONE,Unspecified,BRONX,,,,,,,,40.87453769186875,-73.88036368,"{'longitude': '-73.88036367689082', 'latitude': '40.87453769186875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052224,2019-11-30T21:58:48.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11212,431 EAST   92 STREET,EAST   92 STREET,KINGS HIGHWAY,WILLMOHR STREET,KINGS HIGHWAY,WILLMOHR STREET,,BROOKLYN,EAST   92 STREET,,In Progress,,,,17 BROOKLYN,3046670051,BROOKLYN,1006284,178160,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65565732170002,-73.92058824,"{'longitude': '-73.92058824446572', 'latitude': '40.65565732170002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053611,2019-11-30T21:56:18.000,2019-11-30T23:52:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,10472,1142 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T04:52:07.000,09 BRONX,2037560027,BRONX,1021948,241337,PHONE,Unspecified,BRONX,,,,,,,,40.82900932963371,-73.86378031,"{'longitude': '-73.86378031487875', 'latitude': '40.82900932963371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050653,2019-11-30T21:44:40.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11230,1141 EAST   13 STREET,EAST   13 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,,BROOKLYN,EAST   13 STREET,,In Progress,,,,14 BROOKLYN,3067240071,BROOKLYN,994636,165724,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62154448470491,-73.96258742,"{'longitude': '-73.96258741572144', 'latitude': '40.62154448470491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050751,2019-11-30T21:42:01.000,2019-11-30T22:35:53.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11204,1966 70 STREET,70 STREET,19 AVENUE,20 AVENUE,19 AVENUE,20 AVENUE,,BROOKLYN,70 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T03:35:56.000,11 BROOKLYN,3061730034,BROOKLYN,987123,163039,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61418033895168,-73.98965198,"{'longitude': '-73.98965198401683', 'latitude': '40.61418033895168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050826,2019-11-30T21:36:35.000,2019-11-30T22:31:29.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,2909 TILDEN AVENUE,TILDEN AVENUE,EAST   29 STREET,NOSTRAND AVENUE,EAST   29 STREET,NOSTRAND AVENUE,,BROOKLYN,TILDEN AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T03:31:30.000,17 BROOKLYN,3051317501,BROOKLYN,998166,174951,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64686579,-73.94985258,"{'longitude': '-73.9498525784569', 'latitude': '40.6468657949583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053051,2019-11-30T21:35:48.000,2019-11-30T21:42:01.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10310,52 BRITTON STREET,BRITTON STREET,DEAD END,BROADWAY,DEAD END,BROADWAY,,STATEN ISLAND,BRITTON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T02:42:03.000,01 STATEN ISLAND,5001780017,STATEN ISLAND,951921,170307,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.63407094680148,-74.11647783,"{'longitude': '-74.11647783461505', 'latitude': '40.63407094680148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051306,2019-11-30T21:35:03.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,1809 HIMROD STREET,HIMROD STREET,SENECA AVENUE,ONDERDONK AVENUE,SENECA AVENUE,ONDERDONK AVENUE,,RIDGEWOOD,HIMROD STREET,,In Progress,,,,05 QUEENS,4034270057,QUEENS,1008265,196708,MOBILE,Unspecified,QUEENS,,,,,,,,40.70656219075456,-73.91338251,"{'longitude': '-73.91338251495542', 'latitude': '40.70656219075456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049130,2019-11-30T21:32:40.000,2019-11-30T21:45:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11208,933 CLEVELAND STREET,CLEVELAND STREET,LINDEN BOULEVARD,STANLEY AVENUE,LINDEN BOULEVARD,STANLEY AVENUE,,BROOKLYN,CLEVELAND STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T02:45:21.000,05 BROOKLYN,3043600044,BROOKLYN,1017791,180454,PHONE,Unspecified,BROOKLYN,,,,,,,,40.661917731944236,-73.87910501,"{'longitude': '-73.87910501275955', 'latitude': '40.661917731944236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052151,2019-11-30T21:31:56.000,2019-11-30T21:35:07.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11203,198 EAST   40 STREET,EAST   40 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,,BROOKLYN,EAST   40 STREET,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please c,2019-12-01T02:35:11.000,17 BROOKLYN,3048930015,BROOKLYN,1000902,176402,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65084375274507,-73.9399896,"{'longitude': '-73.93998960386364', 'latitude': '40.65084375274507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054258,2019-11-30T21:29:36.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11223,2145 WEST   10 STREET,WEST   10 STREET,LAKE PLACE,86 STREET,LAKE PLACE,86 STREET,,BROOKLYN,WEST   10 STREET,,In Progress,,,,15 BROOKLYN,3071170161,BROOKLYN,989513,156006,PHONE,Unspecified,BROOKLYN,,,,,,,,40.594875090883704,-73.98104913,"{'longitude': '-73.98104912539394', 'latitude': '40.594875090883704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050485,2019-11-30T21:17:59.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,336 BLEECKER STREET,BLEECKER STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,BROOKLYN,BLEECKER STREET,,In Progress,,,,04 BROOKLYN,3033100025,BROOKLYN,1007678,194657,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700934254040696,-73.91550685,"{'longitude': '-73.91550684512171', 'latitude': '40.700934254040696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
